datetime,date,store_name,rnm,transaction_type,product,is_return,qty,revenue,customer_name,online,discount_amount,order_number,is_topping
2026-03-05T21:43:48.025Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Печенье с предсказаниями,false,1,0,Списание,false,50,9088,false
2026-03-05T19:26:02.426Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Американо,false,1,150,,false,0,9086,false
2026-03-05T18:37:11.650Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Бабл ти Лесные ягоды (чай),false,1,350,,false,0,9085,false
2026-03-05T18:19:17.240Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель,false,1,350,,false,0,9084,false
2026-03-05T18:02:16.970Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,1,0,Списание,false,600,9083,false
2026-03-05T17:03:38.587Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель,false,1,175,Виолетта,false,175,9082,false
2026-03-05T16:48:55.562Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Капучино,false,1,0,Списание,false,250,9081,false
2026-03-05T15:35:19.995Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Шоко-банан Коктейль,false,1,450,,false,0,9079,false
2026-03-05T15:35:19.995Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,9079,false
2026-03-05T15:35:19.995Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Чжун Ли шоколадный Коктейль,false,1,450,,false,0,9079,false
2026-03-05T14:14:16.201Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Блинчики с нутеллой (2шт),false,3,750,Онлайн З.,true,750,9077,false
2026-03-05T14:12:45.233Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),true,-1,0,Списание,false,250,9076,false
2026-03-05T14:12:45.233Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),true,-1,0,Списание,false,250,9076,false
2026-03-05T14:12:45.233Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),true,-1,0,Списание,false,250,9076,false
2026-03-05T13:56:42.139Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Мокка фраппучино,false,1,350,Онлайн З.,true,350,9074,false
2026-03-05T13:56:42.139Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Корн-дог сосиска,false,1,350,Онлайн З.,true,350,9074,false
2026-03-05T13:56:42.139Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Корн-дог сосиска,false,1,350,Онлайн З.,true,350,9074,false
2026-03-05T13:56:42.139Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Моти Нутелла,false,1,250,Онлайн З.,true,250,9074,false
2026-03-05T13:56:42.139Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Online,Моти Лесные ягоды,false,1,250,Онлайн З.,true,250,9074,false
2026-03-05T13:38:44.944Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Мокка фраппучино,false,1,350,,false,0,9073,false
2026-03-05T12:59:33.550Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Мокка фраппучино,false,1,280,,false,70,9072,false
2026-03-05T12:59:33.550Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Моти Нутелла,false,1,200,,false,50,9072,false
2026-03-05T12:45:19.502Z,2026-03-05,ОЗМОЛЛ,7385440900064685,Card,Лаймовое яблоко лимонад,false,1,350,,false,0,9070,false
2026-03-04T21:58:06.451Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай Ричард 100мл,false,6,0,Списание,false,24,9067,false
2026-03-04T21:56:26.811Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,1,0,Списание,false,600,9066,false
2026-03-04T21:54:06.563Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,false,5,0,Списание,false,30,9065,false
2026-03-04T21:29:34.718Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Бабл-чай Мятное яблоко,false,1,350,,false,0,9064,false
2026-03-04T20:11:44.940Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Лазурная бухта лимонад,false,1,400,,false,0,9062,false
2026-03-04T20:11:44.940Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Манго Танго Лимонад,false,1,450,,false,0,9062,false
2026-03-04T20:07:50.350Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Раф имбирный пряник,false,1,280,,false,70,9061,false
2026-03-04T19:46:19.733Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Шторм на пляже Коктейль,false,1,400,,false,0,9058,false
2026-03-04T19:35:23.236Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,2,0,Списание,false,1200,9055,false
2026-03-04T19:07:43.476Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Банановая матча Коктейль,false,1,450,,false,0,9054,false
2026-03-04T19:07:43.476Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Бабл айс-ти Малина (чай),false,1,300,,false,0,9054,false
2026-03-04T18:33:03.690Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Корейский кофе,false,1,400,,false,0,9053,false
2026-03-04T17:16:52.786Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Бабл ти Лесные ягоды (чай),false,1,350,,false,0,9051,false
2026-03-04T17:05:12.414Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Корн-дог 50/50,false,1,320,,false,80,9050,false
2026-03-04T16:58:17.142Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Cash,Американо,false,1,150,,false,0,9049,false
2026-03-04T15:54:07.058Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),false,1,0,Списание,false,250,9047,false
2026-03-04T15:54:07.058Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),false,1,0,Списание,false,250,9047,false
2026-03-04T15:54:07.058Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Unknown,Блинчики с нутеллой (2шт),false,1,0,Списание,false,250,9047,false
2026-03-04T15:26:19.162Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,9045,false
2026-03-04T15:12:15.461Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Cash,Капучино,false,2,500,,false,0,9043,false
2026-03-04T14:47:01.289Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Cash,Капучино,false,2,500,,false,0,9042,false
2026-03-04T12:21:10.078Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Online,Корейский кофе,false,1,400,Онлайн З.,true,400,9038,false
2026-03-04T12:21:10.078Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Online,Порция тапиоки,false,1,50,Онлайн З.,true,50,9038,true
2026-03-04T11:14:33.215Z,2026-03-04,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,9037,false
2026-03-03T21:58:12.647Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай Ричард 100мл,false,8.44,0,Списание,false,33.76,9034,false
2026-03-03T21:56:50.653Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,false,7.61,7.105427357601002e-15,Списание,false,45.66,9033,false
2026-03-03T21:49:45.893Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,3.28,-2.2737367544323206e-13,Списание,false,1968,9032,false
2026-03-03T21:31:55.683Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Чжун Ли шоколадный Коктейль,false,1,450,,false,0,9031,false
2026-03-03T21:31:55.683Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Принцесса Персиков Коктейль,false,1,350,,false,0,9031,false
2026-03-03T20:36:45.207Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,9030,false
2026-03-03T20:36:45.207Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,9030,false
2026-03-03T20:36:45.207Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Корн-дог сосиска,false,1,350,,false,0,9030,false
2026-03-03T19:42:06.996Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,6.84,0,Списание,false,4104,9029,false
2026-03-03T17:14:18.532Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Восходящее солнце лимонад,false,1,350,Онлайн З.,true,350,9027,false
2026-03-03T16:41:30.844Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Малина,false,1,175,кушнарева э.а.,false,175,9026,false
2026-03-03T16:23:42.185Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,1,0,Списание,false,600,9025,false
2026-03-03T15:56:20.460Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Бамбл,false,1,400,Онлайн З.,true,400,9021,false
2026-03-03T15:56:20.460Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Тирамису кофе,false,1,350,Онлайн З.,true,350,9021,false
2026-03-03T15:56:20.460Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Восходящее солнце лимонад,false,1,350,Онлайн З.,true,350,9021,false
2026-03-03T15:56:20.460Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Моти Манго,false,1,250,Онлайн З.,true,250,9021,false
2026-03-03T15:56:20.460Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Моти Орео,false,1,250,Онлайн З.,true,250,9021,false
2026-03-03T15:52:34.388Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Блинчики с крем-сыром (2шт),false,1,250,,false,0,9019,false
2026-03-03T15:52:34.388Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,9019,false
2026-03-03T15:52:34.388Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Списание-сироп соленая карамель 5мл,false,1,3,,false,0,9019,false
2026-03-03T13:07:56.010Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Сникерс кофе,false,2,900,,false,0,9009,false
2026-03-03T11:53:08.255Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Cash,Айс Латте Малина,false,1,350,,false,0,9006,false
2026-03-03T11:53:08.255Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Cash,Бабл-ти  Лаймовый (чай),false,1,350,,false,0,9006,false
2026-03-03T11:53:08.255Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Cash,Красный дракон лимонад,false,1,350,,false,0,9006,false
2026-03-03T11:44:12.848Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Card,Американо,false,1,150,,false,0,9005,false
2026-03-03T11:30:05.490Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Сникерс кофе,false,1,450,Онлайн З.,true,450,9001,false
2026-03-03T11:30:05.490Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Моти Манго,false,1,250,Онлайн З.,true,250,9001,false
2026-03-03T11:30:05.490Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Online,Корн-дог 50/50,false,1,400,Онлайн З.,true,400,9001,false
2026-03-03T11:18:00.454Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,true,-9,0,Списание,false,54,9000,false
2026-03-03T11:16:12.837Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Сникерс кофе,true,-1,0,Списание,false,450,8999,false
2026-03-03T11:16:12.837Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Моти Манго,true,-1,0,Списание,false,250,8999,false
2026-03-03T11:16:12.837Z,2026-03-03,ОЗМОЛЛ,7385440900064685,Unknown,Корн-дог 50/50,true,-1,0,Списание,false,400,8999,false
2026-03-02T21:49:14.263Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай Ричард 100мл,false,8,0,Списание,false,32,8994,false
2026-03-02T21:47:22.631Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,false,9,0,Списание,false,54,8993,false
2026-03-02T21:46:32.635Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Cash,Списание- Чай жасмин 100мл,false,9,54,,false,0,8992,false
2026-03-02T20:50:48.340Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Малина,false,1,350,,false,0,8991,false
2026-03-02T20:50:48.340Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Сникерс кофе,false,1,450,,false,0,8991,false
2026-03-02T19:27:46.148Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,4,0,Списание,false,2400,8990,false
2026-03-02T18:01:36.876Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Корн-дог 50/50,false,1,0,Списание,false,400,8989,false
2026-03-02T17:50:16.040Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Печенье с предсказаниями,false,1,0,,false,50,8988,false
2026-03-02T17:44:09.900Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Сникерс кофе,false,1,0,Списание,false,450,8987,false
2026-03-02T17:44:09.900Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Моти Манго,false,1,0,Списание,false,250,8987,false
2026-03-02T17:44:09.900Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Корн-дог 50/50,false,1,0,Списание,false,400,8987,false
2026-03-02T16:43:54.837Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель,false,1,175,Лузан В.,false,175,8984,false
2026-03-02T15:41:06.002Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,6,0,Списание,false,3600,8983,false
2026-03-02T15:15:49.152Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Мокка фраппучино,false,1,350,,false,0,8981,false
2026-03-02T14:55:12.946Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Латте,false,1,125,Яна,false,125,8980,false
2026-03-02T14:40:07.296Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Корн-дог 50/50,false,2,800,,false,0,8979,false
2026-03-02T14:31:06.650Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Бабл ти Лесные ягоды (чай),false,1,350,,false,0,8978,false
2026-03-02T13:29:14.684Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Корн-дог сосиска,false,1,350,,false,0,8977,false
2026-03-02T13:17:46.793Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Раф имбирный пряник,false,1,175,Яна,false,175,8976,false
2026-03-02T12:29:44.202Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,8975,false
2026-03-02T12:29:44.202Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,8975,false
2026-03-02T12:29:44.202Z,2026-03-02,ОЗМОЛЛ,7385440900064685,Card,Безлатнозное коровье молоко (Пармалат),false,1,100,,false,0,8975,true
2026-03-01T21:41:14.368Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,13,0,Списание,false,7800,8972,false
2026-03-01T21:41:14.368Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай Ричард 100мл,false,7,0,Списание,false,28,8972,false
2026-03-01T21:41:14.368Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,false,4,0,Списание,false,24,8972,false
2026-03-01T21:31:50.842Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл ти Лесные ягоды (чай),false,1,350,,false,0,8971,false
2026-03-01T21:02:21.111Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,8970,false
2026-03-01T21:02:21.111Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог 50/50,false,1,400,,false,0,8970,false
2026-03-01T19:30:22.182Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Кофе Брюле,false,1,450,,false,0,8967,false
2026-03-01T19:24:56.020Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Голубой Бабл-гам Коктейль,false,1,450,,false,0,8966,false
2026-03-01T19:16:17.671Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Манго кофе,false,1,450,,false,0,8965,false
2026-03-01T19:01:27.429Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог сосиска,false,1,350,,false,0,8964,false
2026-03-01T18:19:30.571Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Куроми Коктейль,false,1,500,,false,0,8962,false
2026-03-01T18:09:08.190Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Тигр карамельный Коктейль,false,1,350,,false,0,8960,false
2026-03-01T18:09:08.190Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл-ти Лавандовый (чай),false,1,350,,false,0,8960,false
2026-03-01T17:36:47.199Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл-ти  Лаймовый (чай),false,1,300,,false,0,8959,false
2026-03-01T17:23:45.936Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Манго Танго Лимонад,false,1,450,,false,0,8957,false
2026-03-01T17:23:45.936Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Восходящее солнце лимонад,false,1,350,,false,0,8957,false
2026-03-01T17:10:08.864Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Cash,Капучино,false,2,500,,false,0,8956,false
2026-03-01T17:07:00.242Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель,false,1,350,,false,0,8955,false
2026-03-01T16:54:56.993Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Американо,false,1,150,,false,0,8954,false
2026-03-01T16:20:54.149Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Манго кофе,false,1,450,,false,0,8953,false
2026-03-01T16:19:00.784Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Крем Брюле Коктейль,false,1,450,,false,0,8952,false
2026-03-01T15:34:54.714Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,8950,false
2026-03-01T15:34:54.714Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог сосиска,false,1,350,,false,0,8950,false
2026-03-01T15:28:10.914Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Лаймовое яблоко лимонад,false,1,350,,false,0,8949,false
2026-03-01T15:17:03.321Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Малиновый закат лимонад,false,1,350,,false,0,8948,false
2026-03-01T15:16:09.954Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,false,7,0,Списание,false,4200,8947,false
2026-03-01T14:56:01.160Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,8946,false
2026-03-01T14:56:01.160Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Американо,false,1,150,,false,0,8946,false
2026-03-01T14:55:19.004Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Печенье с предсказаниями,false,1,0,Списание,false,50,8945,false
2026-03-01T14:32:08.570Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл-ти Сочная маракуйя (чай),false,1,400,,false,0,8944,false
2026-03-01T14:21:50.901Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Тирамису кофе,false,1,350,,false,0,8942,false
2026-03-01T14:10:12.901Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель,false,1,350,,false,0,8941,false
2026-03-01T14:04:13.618Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Малина-банан Коктейль,false,1,350,,false,0,8940,false
2026-03-01T13:36:04.240Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог сосиска,false,1,350,,false,0,8938,false
2026-03-01T13:36:04.240Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Корн-дог с сыром,false,1,350,,false,0,8938,false
2026-03-01T13:27:13.948Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Unknown,Корн-дог 50/50,false,2,0,Списание,false,800,8937,false
2026-03-01T13:20:11.381Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл чай Остров манго,false,1,400,,false,0,8936,false
2026-03-01T13:16:00.730Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Бабл-чай Мятное яблоко,false,1,350,,false,0,8935,false
2026-03-01T12:27:18.919Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,1,250,,false,0,8934,false
2026-03-01T11:55:46.789Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Моти сливочный,false,1,250,,false,0,8933,false
2026-03-01T11:54:28.907Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Капучино,false,2,500,,false,0,8932,false
2026-03-01T11:37:17.826Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Банановая матча Коктейль,false,1,450,,false,0,8931,false
2026-03-01T11:37:17.826Z,2026-03-01,ОЗМОЛЛ,7385440900064685,Card,Тирамису кофе,false,1,350,,false,0,8931,false
2026-03-25T21:51:32.436Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Чай Ричард 100мл,false,7.471,0.004000000000001336,списание,false,29.88,9782,false
2026-03-25T21:49:33.859Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Чай жасмин 100мл,false,7.534,0.003999999999997783,списание,false,45.2,9781,false
2026-03-25T21:45:06.924Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Тапиока 50 гр,false,1,0,списание,false,600,9778,false
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Мармеладный мишка лимонад (шарики не включены),false,1,350,,false,0,9773,false
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция тапиоки,false,1,40,,false,0,9773,true
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Тигр карамельный Коктейль (шарики не включены),false,2,640,,false,0,9773,false
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция тапиоки,false,2,80,,false,0,9773,true
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Соленая Карамель (шарики не включены),false,1,320,,false,0,9773,false
2026-03-25T20:35:42.067Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция тапиоки,false,1,40,,false,0,9773,true
2026-03-25T20:25:29.016Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Единорожек Коктейль (шарики не включены),false,1,350,,false,0,9772,false
2026-03-25T20:11:31.687Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Корн-дог 50/50,false,1,400,,false,0,9771,false
2026-03-25T18:59:55.755Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Тапиока 50 гр,false,4,0,списание,false,2400,9770,false
2026-03-25T18:34:12.935Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Айс Латте Малина (шарики не включены),false,1,320,,false,0,9767,false
2026-03-25T18:22:04.714Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Принцесса Персиков Коктейль (шарики не включены),false,1,350,,false,0,9766,false
2026-03-25T16:57:46.571Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Вишневая кислинка Лимонад (шарики не включены),false,1,350,,false,0,9765,false
2026-03-25T16:57:46.571Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция джус боллов (не тапиока),false,1,40,,false,0,9765,true
2026-03-25T16:49:25.076Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Вишневая кислинка Лимонад (шарики не включены),false,1,350,,false,0,9764,false
2026-03-25T16:49:25.076Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция джус боллов (не тапиока),false,1,40,,false,0,9764,true
2026-03-25T16:49:25.076Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Вишневая кислинка Лимонад (шарики не включены),false,1,350,,false,0,9764,false
2026-03-25T16:49:25.076Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция джус боллов (не тапиока),false,1,40,,false,0,9764,true
2026-03-25T16:42:32.141Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Блинчики с нутеллой (2шт),false,1,250,,false,0,9763,false
2026-03-25T15:52:59.103Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Принцесса Персиков Коктейль (шарики не включены),false,1,350,,false,0,9762,false
2026-03-25T15:52:59.103Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Малина-банан Коктейль (шарики не включены),false,1,320,,false,0,9762,false
2026-03-25T15:46:34.320Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Банановая матча Коктейль (шарики не включены),false,1,200,Вероника,false,200,9761,false
2026-03-25T15:32:17.632Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Тапиока 50 гр,false,2,0,списание,false,1200,9759,false
2026-03-25T15:26:04.606Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Тапиока 50 гр,false,3,0,списание,false,1800,9758,false
2026-03-25T15:26:04.606Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Чай жасмин 100мл,false,1,0,списание,false,6,9758,false
2026-03-25T15:26:04.606Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Non-Fiscal,Списание- Чай Ричард 100мл,false,1,0,списание,false,4,9758,false
2026-03-25T15:25:10.468Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Тапиока 50 гр,true,-3,0,списание,false,1800,9757,false
2026-03-25T15:23:14.533Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай жасмин 100мл,true,-7.329,-0.003999999999997783,списание,false,43.97,9756,false
2026-03-25T15:16:14.016Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Unknown,Списание- Чай Ричард 100мл,true,-7.853,-0.0019999999999988916,списание,false,31.41,9755,false
2026-03-25T14:31:49.455Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Малина-банан Коктейль (шарики не включены),false,1,320,,false,0,9752,false
2026-03-25T14:31:49.455Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Порция тапиоки,false,1,40,,false,0,9752,true
2026-03-25T13:34:09.693Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Cash,Капучино (шарики не включены),false,1,250,,false,0,9751,false
2026-03-25T13:23:18.968Z,2026-03-25,ОЗМОЛЛ,7385440900064685,Card,Капучино (шарики не включены),false,1,250,,false,0,9749,false
